1.130000000000000000e+03,8.700000000000000000e+02
1.555000000000000000e+03,4.450000000000000000e+02
1.925000000000000000e+03,7.500000000000000000e+01
2.000000000000000000e+03,0.000000000000000000e+00
1.745000000000000000e+03,2.550000000000000000e+02
1.705000000000000000e+03,2.950000000000000000e+02
9.650000000000000000e+02,1.035000000000000000e+03
1.420000000000000000e+03,5.800000000000000000e+02
9.100000000000000000e+02,1.090000000000000000e+03
0.000000000000000000e+00,2.000000000000000000e+03
8.100000000000000000e+02,1.190000000000000000e+03
1.585000000000000000e+03,4.150000000000000000e+02
1.185000000000000000e+03,8.150000000000000000e+02
2.000000000000000000e+03,0.000000000000000000e+00
2.000000000000000000e+03,0.000000000000000000e+00
2.000000000000000000e+03,0.000000000000000000e+00
1.445000000000000000e+03,5.550000000000000000e+02
2.000000000000000000e+03,0.000000000000000000e+00
1.625000000000000000e+03,3.750000000000000000e+02
6.250000000000000000e+02,1.375000000000000000e+03
1.995000000000000000e+03,0.000000000000000000e+00
1.685000000000000000e+03,3.150000000000000000e+02
4.650000000000000000e+02,1.535000000000000000e+03
1.620000000000000000e+03,3.800000000000000000e+02
1.385000000000000000e+03,6.150000000000000000e+02
1.995000000000000000e+03,0.000000000000000000e+00
2.000000000000000000e+03,0.000000000000000000e+00
1.825000000000000000e+03,1.750000000000000000e+02
1.560000000000000000e+03,4.400000000000000000e+02
1.995000000000000000e+03,0.000000000000000000e+00
1.280000000000000000e+03,7.200000000000000000e+02
1.500000000000000000e+03,5.000000000000000000e+02
0.000000000000000000e+00,2.000000000000000000e+03
1.985000000000000000e+03,1.500000000000000000e+01
1.555000000000000000e+03,4.450000000000000000e+02
7.400000000000000000e+02,1.260000000000000000e+03
1.675000000000000000e+03,3.250000000000000000e+02
1.655000000000000000e+03,3.450000000000000000e+02
1.570000000000000000e+03,4.300000000000000000e+02
1.150000000000000000e+03,8.500000000000000000e+02
2.350000000000000000e+02,1.765000000000000000e+03
1.850000000000000000e+03,1.500000000000000000e+02
1.995000000000000000e+03,0.000000000000000000e+00
2.000000000000000000e+03,0.000000000000000000e+00
1.520000000000000000e+03,4.800000000000000000e+02
1.105000000000000000e+03,8.950000000000000000e+02
2.000000000000000000e+03,0.000000000000000000e+00
1.630000000000000000e+03,3.700000000000000000e+02
1.410000000000000000e+03,5.900000000000000000e+02
1.040000000000000000e+03,9.600000000000000000e+02
