2.000000000000000000e+03,0.000000000000000000e+00
1.122000000000000000e+03,8.780000000000000000e+02
2.700000000000000000e+01,1.973000000000000000e+03
0.000000000000000000e+00,1.993000000000000000e+03
2.070000000000000000e+02,1.793000000000000000e+03
0.000000000000000000e+00,1.993000000000000000e+03
2.000000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+03
0.000000000000000000e+00,1.996000000000000000e+03
1.330000000000000000e+02,1.867000000000000000e+03
2.000000000000000000e+03,0.000000000000000000e+00
1.042000000000000000e+03,9.580000000000000000e+02
0.000000000000000000e+00,2.000000000000000000e+03
2.000000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+03
2.000000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,1.996000000000000000e+03
0.000000000000000000e+00,1.998000000000000000e+03
0.000000000000000000e+00,2.000000000000000000e+03
2.000000000000000000e+03,0.000000000000000000e+00
1.373000000000000000e+03,6.270000000000000000e+02
1.362000000000000000e+03,6.380000000000000000e+02
1.500000000000000000e+03,5.000000000000000000e+02
0.000000000000000000e+00,1.998000000000000000e+03
0.000000000000000000e+00,1.993000000000000000e+03
0.000000000000000000e+00,2.000000000000000000e+03
0.000000000000000000e+00,1.993000000000000000e+03
2.000000000000000000e+03,0.000000000000000000e+00
1.562000000000000000e+03,4.380000000000000000e+02
0.000000000000000000e+00,2.000000000000000000e+03
1.608000000000000000e+03,3.920000000000000000e+02
0.000000000000000000e+00,2.000000000000000000e+03
0.000000000000000000e+00,1.998000000000000000e+03
2.000000000000000000e+03,0.000000000000000000e+00
2.000000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+03
0.000000000000000000e+00,1.997000000000000000e+03
2.000000000000000000e+03,0.000000000000000000e+00
2.000000000000000000e+03,0.000000000000000000e+00
1.780000000000000000e+02,1.822000000000000000e+03
2.000000000000000000e+03,0.000000000000000000e+00
2.000000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,1.996000000000000000e+03
1.671000000000000000e+03,3.290000000000000000e+02
0.000000000000000000e+00,1.999000000000000000e+03
0.000000000000000000e+00,2.000000000000000000e+03
6.740000000000000000e+02,1.326000000000000000e+03
0.000000000000000000e+00,1.996000000000000000e+03
0.000000000000000000e+00,1.994000000000000000e+03
0.000000000000000000e+00,2.000000000000000000e+03
