1.999000000000000000e+03,0.000000000000000000e+00
1.996000000000000000e+03,0.000000000000000000e+00
1.566000000000000000e+03,4.340000000000000000e+02
0.000000000000000000e+00,2.000000000000000000e+03
1.996000000000000000e+03,0.000000000000000000e+00
1.994000000000000000e+03,0.000000000000000000e+00
1.734000000000000000e+03,2.660000000000000000e+02
1.299000000000000000e+03,7.010000000000000000e+02
1.792000000000000000e+03,2.080000000000000000e+02
1.999000000000000000e+03,0.000000000000000000e+00
1.028000000000000000e+03,9.720000000000000000e+02
1.345000000000000000e+03,6.550000000000000000e+02
1.094000000000000000e+03,9.060000000000000000e+02
1.703000000000000000e+03,2.970000000000000000e+02
1.335000000000000000e+03,6.650000000000000000e+02
6.990000000000000000e+02,1.301000000000000000e+03
2.000000000000000000e+03,0.000000000000000000e+00
1.996000000000000000e+03,0.000000000000000000e+00
1.994000000000000000e+03,0.000000000000000000e+00
5.880000000000000000e+02,1.412000000000000000e+03
1.408000000000000000e+03,5.920000000000000000e+02
1.992000000000000000e+03,0.000000000000000000e+00
2.000000000000000000e+03,0.000000000000000000e+00
1.995000000000000000e+03,0.000000000000000000e+00
2.000000000000000000e+03,0.000000000000000000e+00
1.993000000000000000e+03,0.000000000000000000e+00
1.996000000000000000e+03,0.000000000000000000e+00
1.934000000000000000e+03,6.600000000000000000e+01
1.992000000000000000e+03,0.000000000000000000e+00
1.999000000000000000e+03,0.000000000000000000e+00
2.000000000000000000e+03,0.000000000000000000e+00
1.991000000000000000e+03,9.000000000000000000e+00
1.640000000000000000e+03,3.600000000000000000e+02
1.934000000000000000e+03,6.600000000000000000e+01
1.907000000000000000e+03,9.300000000000000000e+01
1.223000000000000000e+03,7.770000000000000000e+02
1.995000000000000000e+03,0.000000000000000000e+00
1.998000000000000000e+03,0.000000000000000000e+00
7.160000000000000000e+02,1.284000000000000000e+03
1.992000000000000000e+03,0.000000000000000000e+00
1.020000000000000000e+03,9.800000000000000000e+02
1.956000000000000000e+03,4.400000000000000000e+01
1.995000000000000000e+03,0.000000000000000000e+00
1.996000000000000000e+03,0.000000000000000000e+00
1.999000000000000000e+03,0.000000000000000000e+00
1.939000000000000000e+03,6.100000000000000000e+01
2.000000000000000000e+03,0.000000000000000000e+00
1.999000000000000000e+03,0.000000000000000000e+00
1.159000000000000000e+03,8.410000000000000000e+02
1.995000000000000000e+03,0.000000000000000000e+00
